本文件按照 GB/T 1.1 一 202 久标准化工作导则第工部分:标准化文件的结构和起草规则的规定起惠。	This document is in accordance with the provisions of GB/T 1.1 a 202 久标准化工作导则第工部分:标准化文件的结构和起草规则起惠。	yes
ICC鑫椤资讯发布2022年负极数据显示，杉杉负极2022年出货量突破20万吨，同比增幅100 % ， 市场份额达16 % ， 人造石墨负极材料出货量蝉联榜首。	According to the data of negative electrode in 2022 released by ICC, the shipment of cedar negative electrode in 2022 exceeded 200,000 tons, with a year-on-year increase of 100 %, and the market share reached 16 %, and the shipment of man-made graphite negative electrode material topped the list for several years.	no
在偏光片业务方面，Yano Research统计显示，公司旗下杉金光电2022年全球市场份额达到29 % ， 预计2023年市场份额将达到32 % ， 持续位列全球第一。	In the polarizer business, Yano Research statistics show that the company's Sugin Optoelectronics will reach 29% of the global market share in 2022, and the market share is expected to reach 32% in 2023, continuing to rank first in the world.	no
2022年前三季度，杉杉股份的营收为158.41亿元，净利润为23.13亿元，2月10日，杉杉股份的股价为19.24元/股，总市值为436亿元。	In the first three quarters of 2022, Sugo's revenue was 15.841 billion yuan, net profit was 2.313 billion yuan, and on February 10, Sugo's share price was 19.24 yuan per share, with a total market capitalization of 43.6 billion yuan.	no
2月9日，杉杉股份在互动平台表示，2022年底，公司石墨化有效产能约10万吨，眉山项目的石墨化产能尚在爬坡中。	On February 9, Sugo said on the interactive platform that by the end of 2022, the company's effective graphitization capacity was about 100,000 tons, and the graphitization capacity of the Meishan project was still climbing.	no
万得显示，目前郑永刚仍为杉杉股份的董事长和实际控制人。	Vantage shows that at present, Zheng Yonggang is still the chairman and actual controller of Sugo shares.	no
天眼查显示，郑永刚持有杉杉控股有限公司的总股权比例是40.1 % 。	SkyEye shows that Zheng Yonggang's total equity stake in Sugo Holdings Ltd. is 40.1 %.	no
杉杉股份的总经理为李智华，1968年生，历任东莞市杉杉电池材料有限公司,宁波杉杉新材料科技有限公司,湖南杉杉能源科技有限公司董事长,宁波杉杉股份有限公司副总经理。	The general manager of Sugo Corporation is Li Zhihua, born in 1968, who has served as the chairman of Dongguan Sugo Battery Material Co.	no
杉杉股份2月10日在投资者互动平台表示，本公司高级管理人员与本公司实际控制人不存在亲属关系。	Sugo shares on February 10 in the investor interactive platform said that the Company's senior management personnel and the Company's actual controller does not have a kinship relationship.	no
“基金E账户”来了：证监会授权开发 投资者名下所有基金实现归集和查询 - 经济观察网 － 专业财经新闻网站	"Fund E account" is coming: the SFC authorized the development of all funds under the name of the investor to achieve the collection and query - Economic Observer - A professional financial news website	yes
经济观察网 记者 陈姗 基金购买渠道繁杂导致账户信息归集不易？	Economic Observer Reporter Chen Shan Fund purchase channels are complicated, resulting in account information is not easy to collect?	yes
总是遗忘“小金库”？	Always forgetting the "petty cash"?	yes
基民的这些问题即将得到解决。	These problems of the Kiwis are about to be solved.	yes
2月10日，证监会公告称，“基金E账户”APP在各手机应用商店上架并开展公开试运行。	On February 10, the SFC announced that the "Fund E Account" APP had been put on the shelves of various cell phone application stores and launched a public trial run.	yes
据介绍，“基金E账户”为个人投资者提供公募基金账户及份额信息的“一站式”查询服务，旨在解决广大中小投资者遗忘账户、查询繁琐等行业服务痛点。	According to the introduction, "Fund E Account" provides individual investors with "one-stop" inquiry service for public fund account and share information, aiming at solving the pain points of the industry such as forgotten account and cumbersome inquiry for the majority of small and medium-sized investors.	yes
据Wind数据显示，截至2022年底，国内共有公募基金管理人156家，管理基金规模约26万亿元；公募基金份额登记机构167家，公募基金销售机构411家。	According to Wind data, as of the end of 2022, there were 156 public fund managers in the country, managing a fund size of about 26 trillion yuan; 167 public fund share registrars and 411 public fund sales organizations.	yes
各份额登记机构账户体系相互独立，缺乏行业统一的查询渠道。	The account systems of the share registrars are independent of each other and lack an industry-standardized access channel.	yes
有行业人士表示，2021年末我国基金投资者超过7.2亿人，也就是说，全国有一半人都投资了基金产品。	An industry source said that there were more than 720 million fund investors in China at the end of 2021, which means that half of the country has invested in fund products.	yes
此前，投资者需要通过不同销售机构查询购买情况，而通过“基金E账户”可以查询所有销售渠道购买的情况，持有基金情况一目了然。	Previously, investors needed to check their purchases through different sales organizations, but through the "Fund E Account", they can check their purchases through all sales channels and see at a glance the status of their fund holdings.	yes
“基金E账户”APP是什么？	What is the "Fund E Account" App?	no
据相关文件介绍，“基金E账户”APP 是中国结算经中国证监会批准开发建设的公募基金行业门户手机应用，可为投资者提供全市场公募基金产品场外份额持有情况的一站式查询。	According to the relevant documents, "Fund E Account" APP is a public fund industry portal mobile application developed and constructed by China Clearing and approved by China Securities Regulatory Commission (CSRC), which can provide investors with one-stop query on OTC shareholding of public fund products in the whole market.	no
投资者可以通过“基金E账户”方便、快捷地掌握自己通过全市场各销售渠道购买的各基金管理人旗下公募基金产品场外份额的持有情况，全面提升查询效率。	Through the "Fund E Account", investors can conveniently and quickly grasp the status of their holdings of over-the-counter shares of public fund products under various fund managers purchased through various sales channels in the market, which comprehensively enhances the efficiency of inquiry.	no
具体来说，投资者可以通过“基金E账户”查询到的信息包括：在全市场各公募基金管理人处开立的基金账户信息、在公募基金销售机构处开立的交易账户信息以及持有的包括公开募集证券投资基金以及证券公司设立管理的投资者人数不受200人限制的集合资产管理计划等产品的场外份额持有情况。	Specifically, the information that investors can inquire through "Fund E Account" includes: information on fund accounts opened with public fund managers in the entire market, information on trading accounts opened with public fund sales organizations, and information on OTC share holdings of products including publicly offered securities investment funds and pooled asset management plans set up and managed by securities firms with no limit of 200 investors. OTC share holdings in products such as publicly offered securities investment funds and pooled asset management plans managed by securities companies with no limit on the number of investors.	no
上海证券基金评价研究中心业务负责人刘亦千向经济观察网记者表示，投资者可以通过“基金E账户”App一站式获知其所有的场外公募基金持有情况，帮助其找回“被遗忘的资产”，更重要的是为客户实现了综合基金投资情况的全账户信息归集，帮助客户更及时、准确、完整的掌握自身投资情况，从而更好地优化自身的基金组合配置，更好地规划自身的财务安排。	Liu Yichian, business leader of Shanghai Securities Fund Evaluation and Research Center, told Economic Observer that investors can know all their OTC public fund holdings in one-stop through the "Fund E Account" App, which helps them find the "forgotten assets". What's more, it realizes the whole account information collection of comprehensive fund investment for customers, which helps customers grasp their own investment situation in a more timely, accurate and complete manner, so as to better optimize their own fund portfolio allocation and better plan their own financial arrangements.	no
如何注册使用？	How do I register to use it?	no
记者注意到，目前，“基金E账户”APP已在华为、苹果、小米、OPPO、vivo等手机应用商店上架，但APP尚处于公开试运行阶段，注册需要填写邀请码，投资者可以联系所持有基金的基金管理人获取。	The reporter noted that at present, "fund E account" APP has been in Huawei, Apple, millet, OPPO, vivo and other cell phone application store shelves, but APP is still in the public trial stage, registration need to fill out the invitation code, investors can contact the fund managers of the funds held to obtain.	no
上海一家中大型公募基金客服人员向经济观察网记者提供了一个6位数的邀请码，并告诉记者，“APP试运行阶段，中国结算提供给每个基金管理人一定数量的邀请码，投资者电话过来获取，我们都会提供。	A medium and large public fund customer service personnel in Shanghai provided a 6-digit invitation code to the Economic Observer reporter and told the reporter, "APP trial stage, China Settlement provides each fund manager a certain number of invitation codes, investors call over to get, we will provide.	no
等试运行结束后，开放用户注册时就不用邀请码了。	When the trial run is over, you won't need an invitation code for open user registration.	no
”	"	no
记者根据证监会官网公示的“基金E账户”下载及使用说明相关文件进行了账户注册并完成查询，整个过程耗时仅几分钟，主要分为四步：用户注册、实名认证、基金账户绑定、公募基金查询。	The reporter according to the official website of the Securities and Futures Commission publicized the "Fund E account" download and use instructions related documents for account registration and complete the query, the whole process takes only a few minutes, mainly divided into four steps: user registration, real-name authentication, fund account binding, public fund-raising funds query.	no
通过实名认证这一步之后，点击“资产”基金绑定按钮，记者通过各个基金销售平台购买的所有基金产品都呈现在绑定选项列表中（可绑定账户），完成绑定后就可以直观看到所投基金总资产并可以开始使用查询功能了。	Through the real-name authentication of this step, click on the "assets" fund binding button, the reporter through the various fund sales platform to buy all the fund products are presented in the list of binding options (can be bound to the account), after completing the binding can be visualized to see the total assets of the invested funds and can begin to use the query function.	no
值得注意的是，“基金E账户”仅为投资者提供查询服务，并不能进行申赎买卖。	It is worth noting that the "Fund E Account" only provides investors with inquiry services and cannot be used for redemption and purchase.	no
“基金 E 账户”所显示的数据日期一般为用户进行查询的日期（T日)往前推三个交易日。	The date of the data displayed in the "Fund E Account" is generally three trading days in advance of the date of the user's inquiry (T-Day).	no
比如，在2 月10日打开“基金E账户”，资产页所显示的总资产、基金份额、基金净值对应日期为该日期往前推三个交易日，即2月7日。	For example, if you open the "Fund E Account" on February 10th, the total assets, fund shares, and fund NAV shown on the Assets page correspond to February 7th, three trading days prior to that date.	no
版权声明：以上内容为《经济观察报》社原创作品，版权归《经济观察报》社所有。	COPYRIGHT VIOLATION NOTICE: The above text is an original work of The Economic Observer, all rights reserved by The Economic Observer.	no
未经《经济观察报》社授权，严禁转载或镜像，否则将依法追究相关行为主体的法律责任。	Without the authorization of the Economic Observer, it is strictly prohibited to reproduce or mirror, or will be investigated in accordance with the law the legal responsibility of the relevant actors.	no
版权合作请致电：【010-60910566-1260】。	For copyright cooperation, please call: [010-60910566-1260].	no
同抗中共 美日菲达成防卫共识	U.S., Japan, and Philippines agree on defense against Communist China.	yes
亚洲 – 2月9日，菲律宾总统小马科斯（Bongbong Marcos）造访日本，与首相岸田文雄会谈。	ASIA - On February 9, Philippine President Bongbong Marcos, Jr. visited Japan for talks with Prime Minister Fumio Kishida.	yes
双方就反对中共侵犯南海与东海达成共识，菲日领导人在会后发布共同声明表示，将通过和美国签署三边防卫协议，进行实质防务交流，反对中共霸权政策。	The two sides reached a consensus on opposing the Chinese Communist Party's (CCP) encroachment in the South and East China Seas, and the Philippine-Japanese leaders issued a joint statement after the meeting saying they would oppose the CCP's hegemonic policy by signing a trilateral defense agreement with the United States for substantive defense exchanges.	yes
根据日本媒体的说法，岸田文雄希望藉这次会晤帮助日菲两国建立针对台海危机的政策。	According to the Japanese media, Fumio Kishida hopes to use the meeting to help Japan and the Philippines establish a policy for the Taiwan Strait crisis.	yes
小马科斯今年1月初曾访华，并且获得价值200亿美元的协议。	Marcos Jr. visited China earlier this year in January and secured agreements worth $20 billion.	yes
但在这之后，中菲关系不仅没好转，反倒下滑。	But after that, China-Philippines relations not only didn't improve, but slipped instead.	yes
本月初，菲律宾与美国签署协议，同意对美军开放更多基地，保障南海安全。	Earlier this month, the Philippines signed an agreement with the United States to open more bases to U.S. forces to secure the South China Sea.	yes
新增加的一个基地距离台湾300公里，也是最接近中国的一个地点。	One of the newly added bases is 300 kilometers from Taiwan and the closest location to China.	yes
如果台湾出现危机，美军可能会在菲律宾的基地发动行动。	In the event of a crisis in Taiwan, U.S. forces could launch operations from bases in the Philippines.	yes
日本媒体认为，现在日韩台澳乃至菲律宾都与美国形成轴心，构建西太平洋的“对抗中共弧线”，以推动地区合作。	Japanese media believe that now Japan, South Korea, Taiwan, Australia and even the Philippines have formed an axis with the United States to build a "counter-communist arc" in the Western Pacific to promote regional cooperation.	yes
国民党副主席夏立言访中传达宋涛语：九二共识下欢迎绿营访陆	KMT Vice Chairman Xia Liyan's visit to China conveys Song Tao's message: green camps are welcome to visit China under the 1992 Consensus.	yes
台湾中国国民党副主席夏立言今次访中先后会见中国国台办主任宋涛与中共中央政治局常委王沪宁。	Vice Chairman of the Kuomintang (KMT), Mr. Li-Yen Hsia, met with Mr. Song Tao, Director of the State Council of Taiwan Affairs and Mr. Wang Huning, member of the Standing Committee of the Political Bureau of the Central Committee of the Communist Party of China (CPC).	yes
国民党官方机构国政基金会资深顾问赵春山昨天晚上接受台湾中央社采访，积极评价宋涛对夏立言所说，只要认同“九二共识”与反台独，中国欢迎绿营人士到访大陆。	In an interview with Taiwan's Central News Agency (CNA) last night, Zhao Chunshan, a senior advisor to the KMT's official organization, positively commented on Song Tao's comment to Xia Liyan that China welcomes green campers to visit the mainland as long as they agree with the "1992 Consensus" and oppose Taiwan independence.	yes
国民党方面评价认为是新鲜事物。	The KMT side evaluated it as something new.	yes
夏立言稍早会见宋涛当日新闻没有提及此说法。	There was no mention of the claim in the news on the day Xia met Song Tao earlier.	yes
台湾执政的民进党连日澄清拒绝接受“九二共识”。	Taiwan's ruling Democratic Progressive Party (DPP) has clarified for days that it rejects the "1992 Consensus".	yes
据中央社今天称，国民党副主席夏立言率团访陆，在北京期间，分别会见中共中央政治局常委王沪宁、新任国台办主任宋涛，与北京市委书记尹力。	According to the Central News Agency (CNA) today, Vice Chairman of the Kuomintang (KMT), Mr. Hsia Liyan, led a delegation on a visit to China, and during his stay in Beijing, he met separately with Wang Huning, a member of the Standing Committee of the Political Bureau of the Central Committee of the Communist Party of China (CPC), and Song Tao, the new Director of the State Council Taiwan Affairs Office (STAO), along with Beijing Municipal Party Secretary Yin Li.	yes
夏立言与宋涛会面谈到国共的政治基础是“九二共识”与反台独，国民党国政基金会资深顾问赵春山则在会中表示，国民党的“九二共识”是原汁原味的“九二共识”。	Xia Liyan and Song Tao talked about the political foundation of the Communist Party of China (CPC) being the "1992 Consensus" and anti-Taiwan independence, while Zhao Chunshan, a senior advisor to the KMT's National Politics Foundation, said during the meeting that the KMT's "1992 Consensus" is the original "1992 Consensus". The KMT's "1992 Consensus" is the original "1992 Consensus".	yes
赵春山分析，这与前几次参与的会议感受不同。	Zhao Chunshan analyzed that this was a different feeling from the previous meetings he had participated in.	yes
近期与大陆学界视讯座谈，以及这次的座谈，没有听到涉台学者讲武统与“反分裂法”，取而代之的是恢复交流与对话。	In recent video talks with mainland academics, as well as in this one, we did not hear any Taiwan-related scholars talk about armed reunification and the "anti-secession law", but instead about the resumption of exchanges and dialogues.	yes
赵春山指出，两岸兵凶战危，中国大陆盼能透过国民党转达改善关系的意向。	Zhao Chunshan pointed out that the two sides of the Taiwan Strait are in danger of war, and the Chinese mainland hopes to be able to convey the intention of improving relations through the KMT.	no
因为民共之间没有互信，对方仍愿做好对台湾人工作，代表不希望两岸关系搞坏。	Because there is no mutual trust between the People's Republic of China and the Communist Party, the other side is still willing to do a good job with the Taiwanese, which means that they do not want cross-strait relations to go bad.	no
据赵春山也说，王沪宁也亲自下指示向宋涛讲“他们（台湾农渔民）提的要求，你们一定要落实”，若无法通盘解决，也要采个案处理。	According to Zhao Chunshan also said, Wang Huning also personally instructed to Song Tao said "they (Taiwan farmers and fishermen) put forward the request, you must implement", if it is not possible to solve the overall problem, but also to take a case-by-case approach.	no
该报道没有提及国民党人访大陆是否当面提及中国军机军舰每日扰台，台湾少数县市的农渔问题，以及中央社记者采访是否提问此类问题。	The report did not mention whether the KMT member's visit to the mainland mentioned to his face the daily disturbance of Taiwan by Chinese military planes and ships, the agricultural and fishery issues in a few counties and cities in Taiwan, and whether the interview with the Central News Agency (CNA) reporter asked questions about such issues.	no
法工会再次动员反政府退休改革方案大游行	French trade unions mobilize again in march against government's retirement reform proposal	yes
周六(2月 11日 )，法国工会再次发起反对政府退休金改革草案全国动员，呼吁民众走上街头，表达意见。	On Saturday (February 11), French trade unions again launched a national mobilization against the government's draft pension reform, calling on people to take to the streets to express their opinions.	yes
这是这次反对政府退休金制度改革草案的社会风潮的第四个行动日。	This is the fourth day of action of this social wave against the government's draft pension system reform.	yes
而有多少民众响应集会号召，可能影响工会团体下一步的行动方案。	And how many people respond to the rally call could affect the union group's next course of action.	yes
这是一个月以来，法国8大工会团体第四次共同发起全国动员，也是这次抗议活动首次将集会安排在周六。	This is the fourth time in a month that France's eight largest trade union groups have come together to launch a national mobilization, and the first time this protest has scheduled a rally for a Saturday.	yes
鉴于对于大部分法国人来说，周六是公休日，他们不需要在是参加示威抗议活动，还是扣工资罢工之间做出选择，工会团体因此希望今天的集会活动能吸引更多人参与。	Given that for most French people Saturday is a public holiday, they don't have to choose between taking part in demonstrations and protests or going on strike with wage deductions, union groups are therefore hoping that today's rallies will attract more people.	yes
公交系统地铁以及公营铁路公司的工会今天均未呼吁员工罢工，公交系统应该能正常运作，市民可以乘车前往集会地点，同时，在学校开始放冬假的地区，人们可以正常启程度假。	Neither the unions of the bus system Metro nor the public railroads called for a strike of their employees today, and the bus system should be able to function normally, with people able to ride to rallies, while people can depart for their vacations as normal in areas where schools have begun their winter breaks.	yes
工会团体希望今天能有超过一百万人参加集会，而警方预期的全国参加人数可能在60万到80万之间，巴黎市区可能会集结9万到12万人。	Trade union groups are hoping for more than a million people to attend the rally today, while police are expecting a possible national turnout of between 600,000 and 800,000, with between 90,000 and 120,000 people likely to gather in the Paris metropolitan area.	yes
自这次反政府退休金改革方案抗议行动开始以来，虽然民调显示，多数法国人不支持将法定退休年龄从目前的62岁推迟到64岁的措施，但真正走上街头参与游行的人数逐渐减少。	Since the beginning of this protest against the government's pension reform program, the number of people actually taking to the streets to participate in the march has gradually decreased, although polls show that most French people do not support the measure to postpone the mandatory retirement age from the current 62 to 64.	yes
1月31日的首次罢工示威活动在全国集结起127万到250万人。	The first strike demonstrations on January 31st rallied between 1.27 and 2.5 million people across the country.	yes
而本周二（2月7日）的示威人群已经缩水至全国75万7千人到两百万人之间。	And the crowds at this Tuesday's (Feb. 7) demonstration have shrunk to between 757,000 and two million nationwide.	no
这项退休金改革方案目前正在法国国民议会讨论。	This pension reform proposal is currently being discussed in the French National Assembly.	no
在野党，尤其是以激进左翼为首的在野党团递交了无数修正提案，以至于审议进程推动十分缓慢。	The opposition parties, especially those led by the radical left, have submitted numerous amendment proposals, so that the review process is moving forward very slowly.	no
而朝野之间的争辩也日趋激烈尖锐。	And the debate between the court and the opposition is getting more and more heated and sharp.	no
激进左翼政党法国不屈服党一名议员日前在社交媒体上传送自己脚踏一只印有劳动部长头像的气球的图片，引发执政党抗议。	A lawmaker from the radical left-wing party France Indomitable recently triggered a protest from the ruling party by transmitting on social media an image of himself with his foot in a balloon bearing the head of the labor minister.	no
国民议会议长最终宣布禁止这名议员参加议会活动15天，作为对这种行为的处罚。	The Speaker of the National Assembly eventually announced a 15-day ban on the member's participation in parliamentary activities as a punishment for such behavior.	no
尽管这项改革方案引发了最近20多年来法国最大规模的社会风潮，但到目前为止，政府虽然对草案略有调整，但并没有做出任何重大让步。	Despite the fact that this reform program has triggered the largest social upheaval in France in the last 20 years or so, the government has so far not made any major concessions, although it has tweaked the draft slightly.	no
工会已经准备在下周四也就是16日再次发起行动，3月7日，改革草案送交参议院讨论时，工会也计划组织示威行动。	The unions are already preparing to launch another action next Thursday, the 16th, and they are also planning to organize demonstrations on March 7th, when the draft reform is sent to the Senate for discussion.	no
中国鼓励拉高生育率 到高校催捐精 质量高标准	China's encouraging higher fertility rates by promoting sperm donation at colleges and universities with high quality standards.	yes
中国云南省人类精子库9日发出宣传，征求大专以上学历者或在校生捐精，成功捐赠8至12次可获人民币4500元补贴。	The Human Sperm Bank of China's Yunnan Province issued a publicity campaign on the 9th, soliciting sperm donations from people with college degrees or above or school students, who will receive a RMB 4,500 subsidy for 8 to 12 successful donations.	yes
据台媒今天报道称，该讯息当日冲上微博热搜，并引发浙江、陕西、湖北、山东与北京等许多省市跟进倡议。	According to Taiwan media reports today, the message rushed to the microblogging hot search on the same day, and triggered Zhejiang, Shaanxi, Hubei, Shandong and Beijing and many other provinces and cities to follow up the initiative.	yes
据自由时报署名报道称，中国鼓励大学生捐精。	China is encouraging college students to donate sperm, according to a Liberty Times op-ed.	yes
各地高校捐精其中北京捐精门槛最高，除学历外，也要求身高170公分以上、五官端正、无明显脱发、近视度数不能高于600度。	Colleges and universities around the world to donate sperm which Beijing donates sperm to the highest threshold, in addition to academic qualifications, but also requires a height of 170 centimeters or more, decent features, no obvious hair loss, myopia can not be higher than 600 degrees.	yes
据该报道称，云南省人类精子库指出，捐精者可获得价值1000人民币的全套男科体检，“尤其精液与染色体检测，大部分人从未做过，对了解自己的生育状态意义重大”。	According to the report, the Yunnan Human Sperm Bank noted that sperm donors receive a full set of male medical checkups worth 1,000 RMB, "especially semen and chromosome tests, which most people have never had done before and which are significant in understanding their fertility status."	yes
捐精者条件包括，身高165公分以上、大专及以上学历或在读，无色盲色弱、B肝等遗传疾病与传染病者。	Sperm donors are required to be at least 165 centimeters tall, have a college degree or above, or be enrolled in a college, and be free of color blindness, color deficiency, genetic diseases such as Hepatitis B, and infectious diseases.	yes
报道引述中国天目新闻消息指，陕西省人类精子库印有“有偿捐精，无限光荣”的宣传海报，呼吁年轻人响应捐精，并鼓励网友转发相关讯息，“让爱心传递”。	The report quoted China's Tianmu News as saying that the Shaanxi Human Sperm Bank had printed a propaganda poster saying "Paid sperm donation, unlimited honor", calling on young people to respond to sperm donation and encouraging netizens to forward the message to "let love pass on".	yes
陕西省价码高于云南，合格者每次可领取人民币300元现金，完成一定次数的捐精者可获得人民币5000元补贴。	The price tag in Shaanxi Province is higher than that in Yunnan, with qualified individuals receiving RMB 300 in cash each time, and a subsidy of RMB 5,000 for those who have completed a certain number of sperm donations.	yes
而目前已知价码最高的是北京，最高补贴5150人民币。	And the highest known price tag is in Beijing, with a maximum subsidy of RMB 5,150.	yes
东德最后一位共产党总理今去世	East Germany's last communist chancellor died today	yes
东德共产党的继任者在该党在一份声明中报告，“昨晚，汉斯·莫德罗 (Hans Modrow) 离开了我们，享年 95 岁。	The successor of the Communist Party of East Germany reported in a statement from the party, "Last night, Hans Modrow left us at the age of 95.	yes
因此，我们的党失去了一位重要领导人。	As a result, our party has lost an important leader.	yes
”	"	yes
1989 年 11 月 13 日，在将东柏林和西柏林分开 28 年的柏林墙打开四天后，莫德罗曾表示他将帮助把东德变成一个民主国家。	On November 13, 1989, four days after the opening of the Berlin Wall that had separated East and West Berlin for 28 years, Modrow had said he would help turn East Germany into a democracy.	yes
当时，由于东德各地的抗议者要求民主和自由，共产党领导人被迫下台。	At that time, communist leaders were forced to step down as protesters across East Germany demanded democracy and freedom.	yes
戈尔巴乔夫 (Mikhail Gorbachev) 在苏联上台后曾要求在苏联主导的东欧也进行变革。	When Mikhail Gorbachev came to power in the Soviet Union, he called for change in Soviet-dominated Eastern Europe as well.	yes
1990 年 3 月，莫德罗宣布德意志民主共和国 (GDR) 的第一次也是唯一一次自由选举。	In March 1990, Modrow announced the first and only free elections in the German Democratic Republic (GDR).	yes
选举结果导致他不再担任总理。	The results of the election resulted in his ceasing to be Prime Minister.	yes
尽管莫德罗进行了改革，但反对者指责他试图推迟 1990 年 10 月发生的政治变革和统一。	Despite Modrow's reforms, opponents accused him of trying to delay the political change and unification that occurred in October 1990.3 The government's efforts to reform the country's political system have been a major challenge to the country's economy.	yes
他还因试图重塑而不是废除秘密警察而受到批评。	He has also been criticized for trying to reinvent rather than abolish the secret police.	no
1993 年，莫德罗在 1989 年 5 月的市政选举中被判选举舞弊罪名成立，但并未入狱。	In 1993, Modrow was convicted of electoral fraud in the May 1989 municipal elections, but did not go to prison.	no
有称这些指控是出于政治动机。	It has been claimed that these allegations are politically motivated.	no
1990 年至 1994 年，莫德罗继续在德国议会任职，并于 1999 年至 2004 年担任欧洲议会议员。	Modrow continued to serve in the German Parliament from 1990 to 1994 and was a Member of the European Parliament from 1999 to 2004.	no
莫德罗将自己视为一名改革者，并希望从内部改变共产党。	Modrow saw himself as a reformer and wanted to change the Communist Party from within.	no
1999 年，他告诉路透社，他不希望旧东德回归，但表示应该承认东德的成就。	In 1999, he told Reuters that he did not want the old GDR to return, but said that the GDR's achievements should be recognized.	no
莫德罗于 1928 年出生在当时的德国小镇 Jasenitz（现为波兰的 Jasienica），并接受过机械师培训。	Modrow was born in 1928 in the then German town of Jasenitz (now Jasienica, Poland) and trained as a machinist.	no
第二次世界大战期间，他担任青年消防队排长，并在冲突快结束时成为纳粹民兵组织 Volkssturm 的一员，该组织征召 16 至 60 岁的男子参加最后的战争挣扎。	During World War II, he served as a platoon leader in a youth fire department and near the end of the conflict became a member of the Nazi militia, the Volkssturm, which recruited men between the ages of 16 and 60 to fight in the final struggles of the war.	no
17 岁时，莫德罗被苏联军队俘虏，作为战俘被带到苏联，在那里他参加了反法西斯课程，并成为一名坚定的共产党员。	At the age of 17, Modrow was captured by Soviet forces and taken as a prisoner of war to the Soviet Union, where he took anti-fascist courses and became a staunch communist.	no
1949 年，即东德成立的那一年，他回国后找到了一份机械师的工作，并继续学习社会科学和经济学，并获得了博士学位。	In 1949, the year of the founding of East Germany, he returned to his home country and found work as a machinist and continued his studies in social sciences and economics, earning a Ph.	no
莫德罗是自由德国青年运动的一名工作人员，几乎所有东德年轻人都加入了该运动，并在 1973 年至 1989 年期间通过执政的社会统一党 (SED) 晋升为德累斯顿地区党的主席。	Modrow was a staff member of the Free German Youth Movement, to which almost all young people in East Germany belonged, and rose through the ruling Social Unity Party (SED) to become chairman of the regional party in Dresden between 1973 and 1989.	no
他还在东德任职议会超过 30 年。	He also served in the East German Parliament for more than 30 years.	no
1990 年莫德罗成为东德事实上的领导人，担任最高国家职务。	In 1990, Modrow became the de facto leader of East Germany, holding the highest state office.	no
伊朗纪念革命周年 支持抗议的黑客骇了总统电视讲话	Iran marks anniversary of revolution Hackers supporting protests hack president's televised speech	yes
伊朗伊斯兰共和国周六举行官方集会纪念伊朗革命 44 周年，但反政府黑客短暂打断了总统易卜拉欣·莱西的电视讲话。	The Islamic Republic of Iran held an official rally on Saturday to mark the 44th anniversary of the Iranian Revolution, but anti-government hackers briefly interrupted President Ebrahim Raisi's televised speech.	yes
总统的电视直播讲话在互联网上被中断了大约一分钟，屏幕上出现了一群反伊朗政府黑客的标志，他们的名字是“Edalat Ali（阿里正义）”。	The President's live televised address was interrupted on the Internet for about a minute when a group of anti-Iranian government hackers appeared on the screen with the logo "Edalat Ali (Justice Ali)".	yes
还出现有一个声音高喊“伊斯兰共和国去死”。	A voice also appeared shouting "Death to the Islamic Republic".	yes
据路透社今天报道称，伊朗纪念革命周年，黑客中断国家电视台报道。	Hackers interrupt state TV coverage as Iran marks anniversary of revolution, Reuters reported today.	yes
伊朗官方纪念伊朗革命 44 周年，莱西的强硬派政府面临着要求他们下台的年轻抗议者提出的最大胆的挑战，但莱西仍然呼吁“受骗的青年”悔改，这样他们才能得到伊朗最高领导人的赦免。	As Iran officially commemorates the 44th anniversary of the Iranian revolution, Raisi's hardline government faces its boldest challenge yet from young protesters demanding their ouster, but Raisi is still calling on the "deluded youth" to repent so they can be pardoned by Iran's supreme leader.	yes
22 岁的阿米尼 Mahsa Amini 于 9 月在该国道德警察的拘禁中死亡后，全国范围内的抗议活动席卷仍然在伊朗。	Nationwide protests swept through Iran still after the death of Mahsa Amini, 22, in September in the custody of the country's morality police.	yes
伊朗安全部队对抗议活动进行致命镇压，这是伊斯兰共和国自 1979 年革命推翻 2500 年君主制以来面临的最强大挑战之一。	The deadly crackdown by Iranian security forces on the protests is one of the strongest challenges the Islamic Republic has faced since the 1979 revolution that toppled the 2,500-year-old monarchy.	yes
作为纪念革命周年大赦的一部分，伊朗当局于周五释放了绝食抗议的被监禁的持不同政见者法哈德·梅萨米和伊朗-法国学者法里巴·阿德尔哈。	As part of an amnesty marking the anniversary of the revolution, Iranian authorities released jailed dissidents Farhad Mesami and Iranian-French scholar Fariba Adelha on Friday, who were on hunger strike.	yes
稍早最高领袖阿亚图拉·阿里·哈梅内伊 (Ayatollah Ali Khamenei) 发布了一项大赦令，其中包括一些在最近的反政府抗议活动中被捕的囚犯。	Earlier Supreme Leader Ayatollah Ali Khamenei issued a general amnesty that included a number of prisoners arrested during recent anti-government protests.	yes
据人权组织 HRANA 报告，截至周五，已有 528 名抗议者被杀，其中包括 71 名未成年人。	As of Friday, 528 protesters had been killed, including 71 minors, according to human rights organization HRANA.	no
报告说，还有 70 名政府安全人员被打死。	Reports indicate that 70 Government security personnel were also killed.	no
据信，多达 19,763 名抗议者被捕。	As many as 19,763 protesters are believed to have been arrested.	no
